id,premise,hypothesis,lang_abv,language,label
45280f46e8,"Of course, your resolution was precious, thanks to him for saving you from Spaniards",Spaniards planned to throw you aquatic at night.,en,Swahili,1
a7ba33a875,This was the saturation and 125-piece walk sequence Enhanced Carrier Route mail volume in 1996.,The 125 piece walk sequence was too small for optimal efficiency.,en,English,1
c6569a009b,"Porches and stoops, those symbols of a vibrant social life, stopped being used as gathering places for a rather practical reason--air conditioning.",People simply prefer to be comfortable inside rather than outdoors in the sweltering heat.,en,English,0
6ce33791a3,This does not have anything but chaos.,From it you only get chaos.,en,Bulgarian,0
dcc4b13243,"They discussed the goals in the language of the code, pretending to be students referring to various architectural buildings known at the World Trade Center, the Pentagon, the Capitol, and the Politics of the White House.",They talked about the construction of the way and use them as secret words.,en,Swahili,0
1609f1ca5b,"Bars with views and live music include Sky Lounge in the Sheraton Hotel and Towers, Tsim Sha Tsui; and Cyrano in the Island Shangri-La in Pacific Place.",There is not much in the way of live entertainment. ,en,English,2
de9f250f0b,oh thank God i've never been to Midland,Midland is a crap hole so I am glad that I have never been there. ,en,English,1
a02074feaf,You can buy some of these to make your own line of narrow the backs,You can buy those tips for the roof of the cattle.,en,Vietnamese,1
400d4e90f1,The pieces are unloaded and fed into sorting machines.,They were unloaded but not sorted,en,English,2
25f9a0db35,80% of participants will inform improvement in dispute resolution skills.,There were more than 100 individual participants.,en,Arabic,1
87e3a2a1c3,"Yes, Ogle said, this is true.But there were some who were still in an open and honest rebellion against progress.",The road was areas that remained all unexplored and were therefore very dangerous.,en,Greek,1
8227fced76,I would like to see you continue.,It would be great if it was right now.,en,Turkish,2
87bd9b46a7,"For example, Bruce Barton's The Man Nobody Knows , a best seller in 1925-26, portrays Jesus as the ultimate businessman."," ""The Man Nobody Knows,"" by Bruce Barton, was never a best seller.",en,English,2
74e67d0c4e,He slowed.,He stopped moving so quickly.,en,English,0
ed8ca541ee,Well I do not remember it seems like it did it or not I think I think,My memory is limpid about what happened that night.,en,French,2
b8babfc166,"There's only one thing for me to do.""",I only have one thing left to do.,en,English,0
ae4e8cc7dd,Although I do not see what expectations could expect I have done it.,I do not understand why I expected to finish the plan today.,en,Greek,1
86897bd077,"Most importantly, attending a concert in IRT is not just a field trip.",Attending the concert in IRT would be a great rest from the pile of work and tired thoughts.,en,Vietnamese,2
72d23b014c,"He finally added a cloister, a gallery and a tower.",He had planned to add four things.,en,French,1
0de3e870f3,That had been made by the Cadets (Constitutional Democrats) under Prince Lvov.,The Cadets made that under Prince Vlad.,en,English,2
bc75fd1b2e,Mary Tare will tell you about it.,Mary Trail knows about it.,en,Russian,0
ce29466c17,it's neat when you think about how she wrote it and stuff otherwise the lyrics are kind of,I think she wrote it when she was drunk one night. ,en,English,1
714770d9e8,The requirement of lawyers to monitor movements of legal aliens at any time of the year will impose a monumental burden on LSC donors.,It would be an insignificant affair for the lawyer to monitor eligible aliens at any time.,en,Greek,2
ec7b858757,"They look just as good as new."" They cut them carefully and ripped away the oilskin.",The oilskin would be good for several months of use.,en,English,1
0abcb30e75,"Under the law, understanding and responsibilities of life do not feel individual standing, they are in their values and their needs.",There is really no bet in life,en,Urdu,2
523e70e317,The rise of the British Empire in India had begun.,It started the rise of the British Empire in India in 1910.,en,English,1
90be19ac39,"When Mr. Hastings and Mr. Lawrence came in yesterday evening, they found your mistress busy writing letters. ",Last night no one saw your mistress.,en,English,2
41bb604350,"He found the only way, and, no matter how unpleasant it seemed to him, he was forced to go for it.",He definitely prevented his thoughts to get it.,en,Russian,1
34ad3a3fcf,I just try to solve this problem.,I tried to understand the money.,en,Chinese,1
75c37a74b8,The man shifted slightly and cut the spear out of the air.,The man moved near a flying spear. ,en,English,0
16e8ed049e,"In Chapter 5, we describe traveling in Southeast Asia of Nanava. Al Has has Kalid Al Mida and others. On January 2000, which is the first part in the aircraft operation.",Nawaf Al Hazmi Travel to 5 countries,en,Thai,1
c5535a60ad,It's time for the last time,Last and afraid time has come because we have to close two o'clock,en,Urdu,1
ac39d87e0e,People who are not familiar with relevant languages often do not have answers to these rhetorical questions.But I feel confident that they will like to refrain from this nasty truth,They would be in a better position if someone came to interpret it.,en,Thai,1
485398465b,Or don't you think so?From God!And what do you call this?But the Deputy Governor of the King of JamaicaI would like to go to fix her mistake in my own way.,A man told another person that he worked perfectly.And any errors are their own fault,en,Thai,2
4f222d4f32,Then Shuman claims that Linux provides no graphical user interface.,They made accusations about the platform.,en,English,0
a1032ef667,"In research designs based on statistical inference, the criterion for establishing casuality is whether the findings are likely to have occurred by chance following appropriate comparisons to eliminate alternative interpretations.",Research designs may be based on statistical inference in different organizations. ,en,English,1
6c6c264182,Still there is shade and flowers in the middle of the square where local and tourists meet for lunch or dinner dates equally.,People like to eat in the garden.,en,Urdu,0
3ba75d385e,"Under Deng Xiaoping, Beijing actively sought to cultivate a good bilateral relationship.",Beijing sought to create a good relationship.,en,English,0
4f1d4c0a96,"To suppress the image of homosexuality as a truck, Clinton and Birch speak gay bourgeois virtues.",Clinton and Birch are homosexuals.,en,German,1
